google_index,page_rank,nb_hyperlinks,web_traffic,nb_www,longest_word_path,domain_age,ratio_intHyperlinks,ratio_extHyperlinks,phish_hints,safe_anchor,ratio_digits_url,ratio_extRedirection,avg_word_path,status
1,2,22,0,0,32,2300,0.545454545,0.454545455,2,60.0,0.304347826,0.0,8.0,1
1,0,23,0,0,0,4202,0.7826086959999999,0.217391304,0,100.0,0.0,0.0,0.0,1
0,6,46,1116,0,10,12713,0.804347826,0.195652174,0,62.5,0.0,1.0,6.75,0
1,3,0,0,1,7,-1,0.0,0.0,1,0.0,0.096774194,0.0,4.833333333,1
0,3,64,6084468,1,5,-1,0.984375,0.015625,0,93.75,0.0,0.0,4.5,0
0,4,92,45566,1,0,-1,0.739130435,0.260869565,0,16.0,0.0,0.666666667,0.0,0
1,2,2,0,1,14,3317,0.5,0.5,1,0.0,0.0,1.0,8.75,1
0,2,134,584195,0,0,-1,0.932835821,0.067164179,0,70.96774194,0.0,0.0,0.0,0
1,0,4,0,0,13,1834,1.0,0.0,0,100.0,0.1363636359999999,0.0,13.0,1
1,0,5,0,1,12,570,1.0,0.0,3,0.0,0.0,0.0,4.777777778,1
1,0,0,0,0,30,208,0.0,0.0,0,0.0,0.188034188,0.0,30.0,1
1,0,7,0,0,0,-1,0.857142857,0.142857143,0,0.0,0.0,1.0,0.0,1
1,1,4,989825,0,16,-1,1.0,0.0,3,100.0,0.021978022,0.0,6.875,1
0,4,234,542185,1,6,-1,0.273504274,0.7264957259999999,0,21.21212121,0.095238095,0.311764706,4.0,0
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.1796875,0.0,7.375,1
1,1,17,0,0,5,-1,1.0,0.0,1,100.0,0.019230769,0.0,5.0,1
0,0,25,718185,0,0,1180,0.6,0.4,0,50.0,0.0,0.4,0.0,0
0,6,37,2074,1,8,7650,0.648648649,0.351351351,1,0.0,0.0,0.7692307690000001,7.5,0
0,5,437,21772,1,5,7686,0.901601831,0.098398169,0,47.5,0.0,0.279069767,3.666666667,0
1,7,4,309382,0,6,2139,0.0,1.0,0,0.0,0.04,0.0,6.0,1
0,7,570,12,0,13,7133,0.98245614,0.01754386,0,72.22222222,0.0,0.3,7.666666667,0
0,3,57,7096725,1,0,1107,0.50877193,0.49122807,0,0.0,0.0,0.285714286,0.0,0
1,2,0,0,0,19,-1,0.0,0.0,0,0.0,0.409638554,0.0,7.428571429,1
0,3,6,1512801,1,0,-1,0.833333333,0.166666667,0,50.0,0.0,1.0,0.0,0
0,4,250,4242,1,7,6071,0.556,0.444,0,96.0,0.109589041,0.18018018,4.333333333,0
1,1,11,60762,0,0,1614,0.545454545,0.454545455,0,0.0,0.0,0.0,0.0,1
0,8,116,0,0,0,7447,0.560344828,0.439655172,0,100.0,0.0,0.0,0.0,0
1,1,5,0,0,5,5661,0.4,0.6,2,0.0,0.0,0.0,4.0,1
1,0,23,0,0,6,-1,1.0,0.0,0,100.0,0.068965517,0.0,6.0,1
1,0,4,5816617,0,17,4003,1.0,0.0,0,100.0,0.218487395,0.0,7.375,1
1,10,10,1,0,25,8348,0.0,1.0,1,0.0,0.109756098,0.0,7.285714286,1
1,2,23,0,0,0,819,1.0,0.0,0,100.0,0.085106383,0.0,0.0,1
0,3,144,4640560,1,0,4824,0.930555556,0.069444444,0,57.14285714,0.0,0.0,0.0,0
1,3,67,2294,0,7,7157,0.940298507,0.059701493,0,100.0,0.159090909,1.0,4.75,0
1,3,1,17964,0,6,7083,0.0,1.0,0,0.0,0.0,0.0,5.0,1
1,5,185,11507,1,25,6900,0.632432432,0.367567568,0,13.23529412,0.0,0.014705882,18.5,0
1,0,0,0,0,6,-1,0.0,0.0,0,0.0,0.25,0.0,2.666666667,1
0,5,135,7989,0,8,2688,0.8666666670000001,0.133333333,0,40.0,0.040816327,0.5,3.666666667,0
1,2,5,0,0,0,4823,0.0,1.0,0,0.0,0.0,0.0,0.0,1
1,0,120,0,0,11,1588,0.033333333,0.966666667,6,7.142857143,0.031446541,0.0,5.6,1
0,1,149,133791,0,0,1561,0.067114094,0.932885906,0,66.66666667,0.0,0.0,0.0,1
1,1,22,0,0,64,1479,0.818181818,0.181818182,2,100.0,0.406091371,0.0,15.0,1
1,0,4,5816617,0,17,4003,1.0,0.0,0,100.0,0.158730159,0.0,7.375,1
0,3,0,282959,1,0,1556,0.0,0.0,0,100.0,0.0,0.0,0.0,0
0,6,53,9410,1,9,5408,0.41509434,0.58490566,1,47.91666667,0.08988764,0.35483871,4.5,0
0,4,123,272349,1,7,4274,0.853658537,0.146341463,0,41.17647059,0.0,0.5555555560000001,5.166666667,0
0,3,46,1327039,1,0,6031,0.934782609,0.065217391,0,50.0,0.0,0.666666667,0.0,0
1,5,21,0,0,7,5616,0.19047619,0.80952381,2,25.0,0.088235294,0.176470588,4.75,1
1,0,13,0,0,5,75,0.846153846,0.153846154,1,0.0,0.075,0.0,4.0,1
1,5,105,5703,1,7,8885,0.914285714,0.085714286,0,36.36363636,0.0,0.222222222,5.25,0
1,5,15,0,0,0,7295,0.0,1.0,0,0.0,0.108108108,0.0,0.0,1
0,2,11,75385,1,0,2081,0.0,1.0,0,0.0,0.0,0.0,0.0,0
1,3,8,4365,0,9,1953,0.125,0.875,0,0.0,0.0,0.0,8.5,1
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.1171875,0.0,7.375,1
0,10,71,8,1,11,8517,0.436619718,0.563380282,0,75.0,0.0,0.0,11.0,0
0,4,68,265564,0,8,7275,0.941176471,0.058823529,0,78.94736842,0.0,0.5,6.0,0
1,0,0,0,0,0,49,0.0,0.0,0,0.0,0.0,0.0,0.0,1
1,0,9,0,0,0,-1,0.5555555560000001,0.444444444,0,0.0,0.0,0.0,0.0,1
0,5,209,0,0,0,7298,0.669856459,0.330143541,0,18.36734694,0.0,0.565217391,0.0,0
1,1,43,0,0,6,612,0.976744186,0.023255814,0,80.0,0.0,0.0,6.0,1
1,5,24,0,0,0,7802,0.25,0.75,0,0.0,0.0,0.0,0.0,1
0,4,323,123397,1,0,4205,0.950464396,0.049535604,0,50.0,0.0,0.125,0.0,0
1,6,486,771,1,7,9226,0.944444444,0.055555556,1,30.76923077,0.025,0.148148148,5.666666667,0
1,0,1,0,0,3,238,0.0,1.0,0,0.0,0.0,0.0,3.0,1
0,3,117,466636,1,0,8579,0.7435897440000001,0.256410256,0,51.72413793,0.0,0.066666667,0.0,0
0,6,149,2816511,1,0,1141,0.536912752,0.463087248,0,18.18181818,0.0,0.028985507,0.0,0
1,0,7,0,1,39,216,0.857142857,0.142857143,0,0.0,0.197530864,1.0,7.608695652000001,1
1,5,35,0,0,8,7297,0.142857143,0.857142857,0,12.5,0.12,0.133333333,4.5,1
0,6,86,112,1,5,6017,0.058139535,0.941860465,0,100.0,0.0,0.024691358,5.0,0
0,5,103,136316,1,9,5822,0.378640777,0.621359223,0,0.0,0.0,0.0,5.5,0
1,5,22,0,0,17,5626,0.181818182,0.818181818,0,25.0,0.055555556,0.277777778,7.666666667,1
1,2,30,0,0,32,5756,0.966666667,0.033333333,0,100.0,0.272727273,0.0,14.66666667,1
0,5,29,33089,1,0,5313,0.793103448,0.206896552,0,100.0,0.0,0.0,0.0,0
1,5,13,0,0,0,7295,0.076923077,0.923076923,0,16.66666667,0.029411765,0.833333333,0.0,1
0,1,33,8669000,0,8,3180,0.96969697,0.03030303,0,90.0,0.0,1.0,8.0,0
0,2,5,0,1,0,2756,0.6,0.4,0,0.0,0.0,0.5,0.0,0
0,5,28,0,0,0,7298,0.285714286,0.7142857140000001,0,83.33333333,0.0,0.1,0.0,0
1,2,11,5403,0,0,2634,0.0,1.0,0,0.0,0.0,0.0,0.0,1
1,5,21,0,0,0,5614,0.19047619,0.80952381,0,25.0,0.0,0.176470588,0.0,1
1,2,22,0,1,32,2300,0.545454545,0.454545455,2,60.0,0.255102041,0.0,8.142857142999999,1
0,1,201,0,0,0,-1,0.975124378,0.024875622,0,93.61702128,0.0,0.0,0.0,0
0,6,97,14668,0,7,5415,0.773195876,0.226804124,0,21.42857143,0.0,0.363636364,3.666666667,0
1,0,13,0,0,4,4698,0.846153846,0.153846154,0,0.0,0.0,0.0,4.0,1
1,0,163,0,0,3,-1,0.245398773,0.754601227,0,29.62962963,0.45,0.024390244,2.25,1
1,0,45,8687032,0,0,614,1.0,0.0,0,0.0,0.19047619,0.0,0.0,1
0,4,213,343984,1,8,4744,0.79342723,0.20657277,0,23.25581395,0.0,0.386363636,5.666666667,0
1,5,83,0,0,4,5613,0.469879518,0.5301204820000001,0,56.92307692,0.098039216,0.363636364,4.0,1
0,4,44,12559,1,2,-1,0.409090909,0.590909091,0,77.77777778,0.0,0.076923077,2.0,0
0,5,101,2190,0,10,7616,0.6336633660000001,0.366336634,0,84.44444444,0.0,0.027027027,5.0,0
0,4,0,0,1,8,6898,0.0,0.0,0,0.0,0.0,0.0,4.166666667,0
1,5,395,27235,1,9,8395,0.979746835,0.020253165,0,88.73239437,0.0,0.375,6.625,0
0,4,293,3012424,1,0,5887,0.3959044370000001,0.604095563,0,8.045977011,0.0,0.0,0.0,0
1,3,79,1174408,1,4,5936,0.987341772,0.012658228,0,0.0,0.0,1.0,3.0,0
0,4,37,962441,1,0,2031,0.432432432,0.567567568,0,38.88888889,0.0,0.142857143,0.0,0
0,3,187,4265998,1,0,7436,0.994652406,0.005347594,0,97.6744186,0.0,0.0,0.0,0
1,6,240,600,1,10,7836,0.779166667,0.220833333,0,31.25,0.037735849,0.245283019,6.333333333,0
0,1,28,4426013,1,0,5510,0.8214285709999999,0.1785714289999999,0,60.0,0.0,0.6,0.0,0
0,4,100,729629,1,0,2095,0.95,0.05,0,80.0,0.0,0.2,0.0,0
1,6,54,67484,1,13,8976,0.7777777779999999,0.222222222,1,44.44444444,0.14516129,0.25,5.2,0
1,5,4,7198650,0,0,5613,0.75,0.25,0,0.0,0.088235294,0.0,0.0,1
0,7,822,12,0,8,7131,0.913625304,0.086374696,0,66.50943396,0.0,0.323943662,6.75,0
0,6,170,12761,1,11,8149,0.652941176,0.347058824,0,80.0,0.0,0.13559322,6.0,0
1,5,19,0,0,67,5616,0.6315789470000001,0.368421053,0,100.0,0.114649682,0.0,20.6,1
1,2,18,0,0,4,2064,0.944444444,0.055555556,1,100.0,0.0,0.0,4.0,1
0,3,433,2130,1,0,1029,0.990762125,0.009237875,0,78.57142857,0.0,0.25,0.0,0
1,5,35,0,0,9,7297,0.142857143,0.857142857,0,12.5,0.117647059,0.133333333,4.75,1
0,5,45,20789,0,10,7187,0.977777778,0.022222222,0,100.0,0.0,0.0,9.0,0
1,0,23,0,0,8,2315,1.0,0.0,0,0.0,0.06,0.0,6.333333333,1
1,5,22,0,1,5,5627,0.181818182,0.818181818,1,25.0,0.0,0.277777778,5.0,1
0,5,0,103920,1,11,2634,0.0,0.0,0,0.0,0.0,0.0,6.714285714,0
0,3,662,3310199,1,0,1774,0.968277946,0.031722054,0,73.91304348,0.0,0.142857143,0.0,0
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.111111111,0.0,8.142857142999999,1
1,0,34,0,0,6,-1,1.0,0.0,1,100.0,0.013157895,0.0,5.0,1
0,7,756,12,0,6,7129,0.85978836,0.14021164,0,56.55737705,0.0,0.462264151,5.333333333,0
0,3,132,255167,1,0,6372,0.992424242,0.007575758,0,83.33333333,0.0,0.0,0.0,0
0,3,33,0,1,0,4431,0.696969697,0.303030303,0,50.0,0.0,0.5,0.0,0
1,4,32,0,1,7,2108,1.0,0.0,0,100.0,0.035087719,0.0,4.285714286,1
1,5,22,6517773,0,15,5627,0.181818182,0.818181818,0,25.0,0.0,0.277777778,9.5,1
0,5,0,42327,0,7,9335,0.0,0.0,0,0.0,0.117647059,0.0,4.4,0
1,0,13,0,0,7,-1,0.7692307690000001,0.230769231,0,0.0,0.0,0.0,5.5,1
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.125984252,0.0,7.375,1
1,7,162,24269,1,10,9614,0.8827160490000001,0.117283951,0,50.0,0.0,0.0,6.666666667,0
1,1,62,0,1,7,707,0.983870968,0.0161290319999999,0,87.5,0.011363636,0.0,5.5,1
0,4,140,1644193,1,8,7506,0.971428571,0.028571429,0,66.66666667,0.0,0.75,5.0,0
0,2,109,0,0,0,7423,0.871559633,0.128440367,0,100.0,0.0,0.0,0.0,0
0,3,92,5928917,1,0,5219,0.913043478,0.086956522,0,50.0,0.0,0.625,0.0,0
1,0,10,0,0,7,62,0.6,0.4,0,50.0,0.0,0.25,4.0,1
0,4,86,73113,1,12,2703,0.627906977,0.372093023,0,46.15384615,0.045454545,0.21875,5.466666667,0
1,0,0,0,1,2,2334,0.0,0.0,0,0.0,0.0,0.0,2.0,1
0,3,5,0,1,8,-1,0.8,0.2,0,66.66666667,0.0,1.0,7.333333333,0
1,5,89,2920,1,23,7811,0.853932584,0.146067416,0,18.18181818,0.0123456789999999,0.076923077,10.2,0
1,0,10,0,0,8,4503,0.1,0.9,4,0.0,0.0,0.222222222,5.0,1
0,5,285,316,1,10,9184,0.757894737,0.242105263,0,1.470588235,0.0,0.0144927539999999,8.0,0
0,7,1175,12,0,9,7133,0.96,0.04,0,78.03738318,0.0,0.446808511,6.0,0
0,6,207,689,1,9,6256,0.8647343000000001,0.1352657,0,53.33333333,0.0,0.0,9.0,0
1,2,31,4669,0,17,1546,0.225806452,0.774193548,0,4.347826087,0.125,0.125,17.0,1
0,3,251,496378,1,0,8611,0.756972112,0.243027888,0,2.380952381,0.0,0.31147541,0.0,0
0,2,82,680422,1,0,1369,0.890243902,0.109756098,0,88.88888889,0.0,0.0,0.0,0
0,6,9,337,1,6,6217,0.666666667,0.333333333,0,0.0,0.162162162,0.666666667,5.0,0
0,5,89,2192,0,10,7618,0.573033708,0.426966292,0,65.0,0.0,0.052631579,7.333333333,0
0,5,9,32,0,38,7764,0.0,1.0,0,0.0,0.045454545,0.0,14.28571429,1
0,4,263,490195,1,0,4363,0.923954373,0.076045627,0,45.45454545,0.0,0.05,0.0,0
1,0,28,0,1,6,-1,1.0,0.0,0,100.0,0.0,0.0,5.666666667,1
1,5,18,0,0,9,5616,0.5555555560000001,0.444444444,0,25.0,0.155963303,0.375,5.222222222,1
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.1623931619999999,0.0,8.142857142999999,1
0,4,0,412065,0,0,-1,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0,2,94,0,1,0,1466,0.882978723,0.117021277,0,85.24590164,0.0,0.363636364,0.0,0
1,0,3,0,0,94,756,1.0,0.0,1,0.0,0.156342183,0.0,29.2,1
1,0,51,5697976,0,17,3992,1.0,0.0,0,100.0,0.194915254,0.0,7.375,1
0,2,58,4794892,1,0,4454,0.74137931,0.25862069,0,58.82352941,0.0,0.133333333,0.0,0
0,8,152,136,1,11,5222,0.644736842,0.355263158,0,30.76923077,0.041666667,0.0,6.666666667,0
0,2,267,985767,0,0,3459,0.224719101,0.7752808990000001,0,4.587155963,0.0,0.816425121,0.0,0
1,5,126,5450,1,9,8759,0.753968254,0.246031746,0,20.68965517,0.097560976,0.129032258,6.0,0
1,5,25,605314,1,8,8173,0.96,0.04,0,100.0,0.0,0.0,5.25,0
1,0,0,0,1,12,2100,0.0,0.0,0,0.0,0.115384615,0.0,6.25,1
1,5,98,49703,1,5,5621,0.8979591840000001,0.102040816,0,69.23076923,0.0,0.6,3.75,0
1,0,6,0,1,7,1072,1.0,0.0,1,0.0,0.0,0.0,6.0,1
0,5,119,10753,0,7,5349,0.571428571,0.428571429,0,0.0,0.0,0.196078431,6.0,0
0,2,34,1082977,0,5,7202,0.058823529,0.941176471,0,0.0,0.0,0.125,5.0,1
1,7,0,376,1,32,7489,0.0,0.0,0,0.0,0.4074074070000001,0.0,8.333333332999999,1
1,0,17,0,0,0,117,0.411764706,0.588235294,0,25.0,0.0,0.1,0.0,1
1,9,0,3523,0,7,-1,0.0,0.0,0,0.0,0.142857143,0.0,7.0,1
0,4,28,182661,0,0,-1,0.7142857140000001,0.285714286,0,53.84615385,0.0,0.0,0.0,0
0,3,18,2136171,1,0,4451,0.5,0.5,0,77.14285714,0.0,0.444444444,0.0,0
1,0,12,842411,0,5,1736,0.833333333,0.166666667,0,0.0,0.0,0.0,4.5,1
1,0,51,5707171,0,15,3993,1.0,0.0,0,100.0,0.220588235,0.0,8.5,1
1,0,12,0,1,25,2231,1.0,0.0,1,100.0,0.150684932,0.0,6.285714286,1
1,2,0,0,0,6,-1,0.0,0.0,0,0.0,0.088235294,0.0,4.0,1
1,0,1,0,0,4,1887,1.0,0.0,0,0.0,0.0,0.0,3.666666667,1
1,0,0,0,1,4,5088,0.0,0.0,1,0.0,0.0,0.0,4.0,1
0,10,10,1,0,33,8348,0.0,1.0,0,0.0,0.090909091,0.0,13.0,1
1,0,4,5828815,1,17,4004,1.0,0.0,0,100.0,0.154471545,0.0,7.375,1
0,5,9,32,0,38,7765,0.0,1.0,0,0.0,0.037878788,0.0,14.28571429,1
0,3,520,1136817,1,0,4525,0.976923077,0.023076923,0,38.46153846,0.0,0.333333333,0.0,0
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.112,0.0,8.142857142999999,1
1,0,1,0,0,8,72,1.0,0.0,0,0.0,0.0,0.0,5.125,1
1,1,3,0,1,7,111,1.0,0.0,0,0.0,0.0,0.0,3.75,1
1,0,0,0,0,3,7307,0.0,0.0,1,0.0,0.0,0.0,3.0,1
0,4,99,3862928,1,20,3952,0.97979798,0.02020202,1,0.0,0.0,0.5,14.0,0
1,2,130,470719,0,0,2367,0.938461538,0.061538462,0,100.0,0.125,0.25,0.0,0
0,5,4,22448,0,0,2620,1.0,0.0,0,0.0,0.0,0.0,0.0,0
0,5,84,558870,0,0,8337,0.80952381,0.19047619,0,23.52941176,0.0,0.375,0.0,0
1,0,237,0,0,7,2,0.852320675,0.147679325,0,84.32432432,0.0,0.114285714,4.0,1
1,2,12,0,1,7,3859,0.0,1.0,2,0.0,0.0,0.0,5.0,1
0,5,23,18610,1,8,5601,0.391304348,0.608695652,0,25.0,0.07,0.571428571,4.846153846,0
0,5,129,37416,1,10,6384,0.255813953,0.744186047,0,48.7804878,0.0,0.09375,5.5,0
1,4,27,421761,1,6,3250,0.185185185,0.814814815,0,0.0,0.0,0.0,6.0,1
0,3,651,403988,1,4,9336,0.955453149,0.044546851,0,80.95238095,0.0,0.103448276,2.75,0
1,0,88,0,0,32,2046,0.897727273,0.102272727,3,85.71428571,0.155339806,0.5555555560000001,9.0,1
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.163793103,0.0,8.142857142999999,1
0,5,571,14420,0,7,6070,0.7828371279999999,0.217162872,0,32.55813953,0.0,0.0161290319999999,6.0,0
1,3,30,19754,0,0,5789,0.033333333,0.966666667,0,0.0,0.0625,0.24137931,0.0,1
1,0,10,0,0,4,2363,0.2,0.8,0,0.0,0.0,0.125,3.0,1
1,4,7,0,0,38,8018,0.0,1.0,0,0.0,0.023076923,0.0,8.1,1
1,3,6,0,0,13,4609,0.333333333,0.666666667,4,0.0,0.0,0.0,5.076923077,1
1,5,21,0,0,5,5627,0.19047619,0.80952381,1,25.0,0.117647059,0.294117647,5.0,1
1,3,1,18263,0,288,7086,0.0,1.0,0,0.0,0.479302832,0.0,29.57142857,1
1,7,24,37405,0,6,3154,0.041666667,0.958333333,0,14.28571429,0.047619048,0.130434783,6.0,1
1,2,16,0,1,8,6082,0.0625,0.9375,0,0.0,0.0,0.2,6.5,1
0,10,1,1,2,29,8348,1.0,0.0,0,100.0,0.107526882,0.0,7.473684211,1
1,0,24,514430,0,0,2532,1.0,0.0,2,100.0,0.0,0.0,0.0,1
0,6,170,216850,1,9,3824,0.5352941179999999,0.464705882,0,5.8823529410000015,0.066037736,0.189873418,4.571428571,0
1,2,0,47895,0,32,-1,0.0,0.0,0,0.0,0.381818182,0.0,32.0,1
1,2,19,9101242,0,8,3322,1.0,0.0,4,100.0,0.011363636,0.0,4.6363636360000005,1
1,0,0,0,0,9,1014,0.0,0.0,0,0.0,0.0,0.0,6.5,1
0,3,73,2210290,0,0,2200,0.698630137,0.301369863,0,51.35135135,0.0,0.772727273,0.0,0
1,0,3,0,0,11,2597,0.0,1.0,0,0.0,0.0,0.0,6.75,1
0,6,158,573,1,9,8957,0.601265823,0.398734177,0,46.15384615,0.0,0.063492063,5.333333333,0
1,7,9,703,0,11,-1,0.5555555560000001,0.444444444,1,55.55555556,0.02173913,0.0,6.375,0
0,3,33,56631,1,5,8981,0.636363636,0.363636364,0,64.28571429,0.046511628,0.4166666670000001,4.0,0
1,0,31,0,1,17,-1,0.483870968,0.516129032,1,0.0,0.382716049,0.4375,9.769230769,1
0,5,232,15045,1,5,7294,0.99137931,0.00862069,0,100.0,0.0,0.0,4.0,0
1,0,0,0,0,4,467,0.0,0.0,1,0.0,0.0,0.0,3.0,1
0,3,186,476936,1,0,5742,1.0,0.0,0,100.0,0.0,0.0,0.0,0
0,3,70,5332182,0,0,8704,0.9,0.1,0,50.0,0.0,0.0,0.0,0
1,1,4,0,0,9,4726,1.0,0.0,3,100.0,0.038961039,0.0,5.777777778,1
0,4,121,17569,0,7,2133,0.58677686,0.41322314,0,68.0,0.0,0.04,7.0,0
1,3,38,4365,0,10,1953,0.578947368,0.421052632,1,100.0,0.090909091,0.0,10.0,1
0,4,13,0,1,6,-1,0.846153846,0.153846154,0,0.0,0.150943396,0.0,3.666666667,0
1,3,6,0,0,13,4609,0.333333333,0.666666667,4,0.0,0.0,0.0,5.285714286,1
1,4,145,2358006,0,6,2354,0.068965517,0.931034483,0,6.024096386,0.1,0.133333333,6.0,1
0,8,106,0,0,0,7448,0.603773585,0.396226415,0,100.0,0.0,0.0,0.0,0
0,4,44,94470,1,0,-2,0.681818182,0.318181818,0,75.0,0.0,0.7857142859999999,0.0,0
0,5,131,214090,1,10,4628,0.93129771,0.06870229,0,83.33333333,0.027027027,0.111111111,6.5,0
1,2,0,0,0,10,2381,0.0,0.0,4,0.0,0.0,0.0,5.714285714,1
1,3,41,1086,0,0,1192,0.5121951220000001,0.487804878,1,0.0,0.0,0.15,0.0,1
1,0,51,5707171,0,17,3992,1.0,0.0,0,100.0,0.14516129,0.0,8.142857142999999,1
1,0,0,0,1,6,2899,0.0,0.0,1,0.0,0.02173913,0.0,3.8,1
1,0,51,5707171,0,17,3992,1.0,0.0,0,100.0,0.188976378,0.0,7.375,1
1,3,1,18105,0,0,7086,0.0,1.0,0,0.0,0.0,0.0,0.0,1
1,4,0,348917,1,10,4858,0.0,0.0,0,0.0,0.086956522,0.0,6.8,0
0,0,0,0,0,2,1780,0.0,0.0,0,0.0,0.0,0.0,2.0,1
0,5,151,99,0,9,4059,0.7350993379999999,0.264900662,0,84.61538462,0.068965517,0.025,4.6,0
1,0,0,0,1,487,3574,0.0,0.0,2,0.0,0.247787611,0.0,86.83333333,1
0,10,42,2,1,9,5639,0.595238095,0.404761905,0,0.0,0.069767442,0.0,4.0,0
1,5,16,0,0,0,7295,0.1875,0.8125,0,14.28571429,0.0,0.846153846,0.0,1
0,0,11,0,1,7,-1,1.0,0.0,2,0.0,0.0,0.0,4.714285714,1
0,2,22,829814,0,10,3583,0.545454545,0.454545455,0,50.0,0.0,0.0,6.75,0
1,0,0,0,1,7,-1,0.0,0.0,0,0.0,0.025641026,0.0,5.0,1
0,2,45,258301,1,0,-1,0.7333333329999999,0.266666667,0,73.07692308,0.0,0.166666667,0.0,0
1,0,76,0,1,8,614,0.342105263,0.657894737,3,0.0,0.0,0.24,5.625,1
1,0,0,9213096,0,5,-1,0.0,0.0,0,0.0,0.083333333,0.0,5.0,1
1,1,4,0,1,8,3403,1.0,0.0,3,100.0,0.0,0.0,4.166666667,1
1,0,4,5816617,0,17,4003,1.0,0.0,0,100.0,0.1875,0.0,7.375,1
1,6,8,22211,0,3,1338,1.0,0.0,0,0.0,0.216216216,0.0,3.0,1
1,0,4,0,0,7,3318,1.0,0.0,1,100.0,0.022727273,0.0,4.333333333,1
1,5,162,1811,0,11,3306,0.975308642,0.024691358,0,84.61538462,0.039215686,0.75,5.6,0
1,4,206,565105,1,8,7903,0.640776699,0.359223301,0,85.29411765,0.083333333,1.810810811,6.0,0
1,6,8,22317,0,4,1337,1.0,0.0,0,0.0,0.0,0.0,1.5,1
0,7,0,4315,0,11,9553,0.0,0.0,1,0.0,0.058823529,0.0,5.0,0
0,5,102,96532,1,0,7371,0.931372549,0.0686274509999999,0,100.0,0.0,0.142857143,0.0,0
0,9,1,24,0,12,-1,0.0,1.0,0,0.0,0.144230769,0.0,4.5625,1
1,0,0,8237707,0,4,4633,0.0,0.0,0,0.0,0.0,0.0,3.5,1
1,0,22,0,0,7,5014,0.681818182,0.318181818,2,25.0,0.059701493,0.571428571,5.428571429,1
1,1,7,0,0,0,7595,0.857142857,0.142857143,0,0.0,0.0,0.0,0.0,1
0,4,123,2728729,1,0,-1,0.12195122,0.87804878,0,15.68627451,0.0,0.027777778,0.0,0
0,4,236,1093774,1,0,-1,0.966101695,0.033898305,0,58.82352941,0.0,0.125,0.0,0
1,2,5,0,0,0,2837,0.8,0.2,0,75.0,0.0,0.0,0.0,1
0,3,62,2368814,1,0,-1,0.935483871,0.064516129,0,66.66666667,0.0,0.25,0.0,0
1,2,0,0,0,7,7039,0.0,0.0,0,0.0,0.0,0.0,5.5,1
0,4,37,488586,0,9,5177,0.297297297,0.7027027029999999,0,45.16129032,0.123076923,0.423076923,4.857142857,0
1,0,0,0,0,3,-1,0.0,0.0,0,0.0,0.0,0.0,3.0,1
1,2,13,0,1,9,2429,0.153846154,0.846153846,0,50.0,0.0,0.090909091,6.6,1
1,2,81,233673,0,5,2344,0.851851852,0.148148148,0,40.0,0.0,0.4166666670000001,4.0,0
0,5,20,137923,1,0,8479,1.0,0.0,0,0.0,0.0,0.0,0.0,0
1,0,21,0,0,8,-1,0.857142857,0.142857143,2,77.77777778,0.0161290319999999,0.666666667,4.571428571,1
1,0,21,0,1,10,-1,0.428571429,0.571428571,3,33.33333333,0.047979798,0.0,3.986842105,1
0,0,17,0,1,0,78,0.058823529,0.941176471,0,50.0,0.055555556,0.0,0.0,1
1,0,4,0,0,40,330,1.0,0.0,1,100.0,0.195767196,0.0,10.63636364,1
1,0,17,0,0,0,220,0.411764706,0.588235294,0,25.0,0.0,0.1,0.0,1
0,6,118,3754,1,8,8435,0.8728813559999999,0.127118644,0,88.73239437,0.0,0.333333333,5.8,0
1,0,51,5707171,0,17,3993,1.0,0.0,0,100.0,0.188976378,0.0,7.375,1
0,4,31,76260,0,11,7545,0.387096774,0.612903226,0,18.18181818,0.0625,0.105263158,5.6,0
1,2,1,0,0,7,2963,0.0,1.0,1,0.0,0.047619048,0.0,4.75,1
1,4,7,433561,0,8,3014,1.0,0.0,1,0.0,0.081632653,0.0,6.0,1
1,1,47,341948,0,0,1950,0.0,1.0,1,0.0,0.0,0.0,0.0,1
1,6,162,5344,1,9,7537,0.7345679009999999,0.265432099,0,27.27272727,0.068965517,0.023255814,6.333333333,0
0,5,260,72924,1,10,6840,0.988461538,0.011538462,0,33.33333333,0.0,0.666666667,5.75,0
0,2,54,300677,0,0,-1,0.8888888890000001,0.111111111,0,0.0,0.0,0.5,0.0,0
0,3,195,1068010,1,0,2566,0.8256410259999999,0.1743589739999999,0,37.5,0.0,0.235294118,0.0,0
1,3,8,4365,0,16,1953,0.125,0.875,0,0.0,0.078431373,0.0,16.0,1
1,6,0,886,0,11,5658,0.0,0.0,0,0.0,0.044776119,0.0,8.25,1
1,2,5,3476673,1,11,-1,1.0,0.0,0,0.0,0.013333333,0.0,6.0,1
0,4,0,774417,0,0,2695,0.0,0.0,0,0.0,0.0,0.0,0.0,0
